,0
140,73.94795446747887
141,73.7759825385429
142,73.60421080975706
143,73.43263928112131
144,73.26126795263563
145,73.09009682430009
146,72.91912589611464
147,72.74835516807929
148,72.57778464019404
149,72.40741431245888
150,72.23724418487384
151,72.06727425743887
152,71.89750453015401
153,71.72793500301927
154,71.55856567603462
155,71.38939654920007
156,71.22042762251561
157,71.05165889598128
158,70.883090369597
159,70.71472204336284
160,70.5465539172788
161,70.37858599134485
162,70.210818265561
163,70.04325073992726
164,69.8758834144436
165,69.70871628911003
166,69.54174936392658
167,69.37498263889323
168,69.20841611400999
169,69.04204978927683
170,68.87588366469379
171,68.70991774026085
172,68.54415201597797
173,68.37858649184521
174,68.21322116786257
175,68.04805604403002
176,67.88309112034757
177,67.7183263968152
178,67.55376187343295
179,67.38939755020081
180,67.22523342711877
181,67.06126950418681
182,66.89750578140496
183,66.73394225877323
184,66.57057893629154
185,66.40741581396
186,66.24445289177855
187,66.0816901697472
188,65.91912764786596
189,65.75676532613481
190,65.59460320455376
191,65.43264128312279
192,65.27087956184194
193,65.1093180407112
194,64.94795671973056
195,64.7867955989
196,64.62583467821956
197,64.46507395768921
198,64.30451343730894
199,64.14415311707879
200,63.983992996998744
201,63.824033077068805
202,63.664273357288955
203,63.50471383765921
204,63.34535451817955
205,63.18619539884999
206,63.02723647967055
207,62.8684777606412
208,62.70991924176195
209,62.55156092303281
210,62.39340280445375
211,62.23544488602481
212,62.07768716774594
213,61.9201296496172
214,61.76277233163856
215,61.60561521381001
216,61.44865829613157
217,61.29190157860321
218,61.13534506122496
219,60.9789887439968
220,60.82283262691876
221,60.66687670999082
222,60.51112099321297
223,60.35556547658523
224,60.20021016010757
225,60.045055043780025
226,59.890100127602565
227,59.735345411575224
228,59.58079089569798
229,59.42643657997083
230,59.27228246439379
231,59.11832854896683
232,58.96457483368997
233,58.81102131856323
234,58.657668003586586
235,58.50451488876004
236,58.3515619740836
237,58.198809259557244
238,58.046256745181
239,57.89390443095484
240,57.741752316878795
241,57.589800402952854
242,57.43804868917701
243,57.28649717555127
244,57.13514586207561
245,56.983994748750064
246,56.83304383557461
247,56.68229312254927
248,56.531742609674026
249,56.38139229694888
250,56.23124218437384
251,56.08129227194888
252,55.93154255967403
253,55.781993047549285
254,55.63264373557464
255,55.4834946237501
256,55.33454571207565
257,55.1857970005513
258,55.03724848917706
259,54.8889001779529
260,54.74075206687886
261,54.592804155954916
262,54.44505644518107
263,54.297508934557335
264,54.15016162408368
265,54.003014513760135
266,53.85606760358668
267,53.70932089356334
268,53.5627743836901
269,53.416428073966955
270,53.27028196439391
271,53.12433605497096
272,52.9785903456981
273,52.83304483657536
274,52.68769952760272
275,52.54255441878018
276,52.397609510107735
277,52.25286480158538
278,52.10832029321314
279,51.96397598499099
280,51.81983187691895
281,51.675887968997
282,51.53214426122516
283,51.38860075360342
284,51.24525744613177
285,51.10211433881023
286,50.95917143163877
287,50.81642872461743
288,50.673886217746194
289,50.531543911025054
290,50.38940180445401
291,50.24745989803306
292,50.10571819176221
293,49.96417668564147
294,49.82283537967083
295,49.68169427385028
296,49.54075336817984
297,49.40001266265949
298,49.25947215728925
299,49.1191318520691
300,48.97899174699906
301,48.83905184207912
302,48.69931213730928
303,48.55977263268954
304,48.420433328219886
305,48.281294223900346
306,48.142355319730896
307,48.00361661571156
308,47.865078111842315
309,47.72673980812318
310,47.58860170455414
311,47.450663801135185
312,47.312926097866345
313,47.175388594747595
314,47.038051291778956
315,46.900914188960414
316,46.763977286291976
317,46.627240583773634
318,46.49070408140539
319,46.354367779187235
320,46.2182316771192
321,46.08229577520126
322,45.94656007343342
323,45.81102457181568
324,45.67568927034803
325,45.54055416903049
326,45.40561926786304
327,45.2708845668457
328,45.13635006597846
329,45.002015765261326
330,44.86788166469429
331,44.73394776427734
332,44.6002140640105
333,44.466680563893746
334,44.33334726392711
335,44.20021416411057
336,44.067281264444134
337,43.934548564927795
338,43.802016065561546
339,43.66968376634539
340,43.53755166727936
341,43.40561976836342
342,43.27388806959758
343,43.142356570981846
344,43.0110252725162
345,42.87989417420066
346,42.74896327603521
347,42.61823257801987
348,42.487702080154634
349,42.3573717824395
350,42.227241684874464
351,42.09731178745951
352,41.967582090194675
353,41.83805259307993
354,41.70872329611529
355,41.57959419930075
356,41.45066530263632
357,41.32193660612198
358,41.19340810975773
359,41.06507981354358
360,40.936951717479545
361,40.80902382156561
362,40.68129612580177
363,40.55376863018804
364,40.42644133472439
365,40.299314239410855
366,40.172387344247404
367,40.04566064923407
368,39.91913415437083
369,39.7928078596577
370,39.66668176509466
371,39.540755870681714
372,39.41503017641888
373,39.28950468230613
374,39.1641793883435
375,39.039054294530956
376,38.914129400868525
377,38.78940470735619
378,38.66488021399394
379,38.54055592078179
380,38.41643182771976
381,38.29250793480782
382,38.16878424204599
383,38.045260749434256
384,37.92193745697261
385,37.79881436466107
386,37.67589147249963
387,37.55316878048829
388,37.43064628862705
389,37.308323996915924
390,37.186201905354885
391,37.06428001394394
392,36.942558322683105
393,36.82103683157236
394,36.69971554061173
395,36.57859444980119
396,36.45767355914076
397,36.33695286863042
398,36.21643237827018
399,36.09611208806004
400,35.975991998
401,35.85607210809006
402,35.73635241833023
403,35.61683292872049
404,35.49751363926085
405,35.37839454995132
406,35.25947566079188
407,35.14075697178254
408,35.022238482923306
409,34.903920194214166
410,34.78580210565512
411,34.66788421724619
412,34.550166528987354
413,34.43264904087862
414,34.31533175291998
415,34.19821466511144
416,34.08129777745302
417,33.96458108994467
418,33.84806460258643
419,33.731748315378304
420,33.61563222832026
421,33.499716341412324
422,33.38400065465449
423,33.26848516804676
424,33.153169881589115
425,33.03805479528158
426,32.92313990912415
427,32.80842522311681
428,32.69391073725958
429,32.57959645155244
430,32.46548236599541
431,32.35156848058847
432,32.237854795331636
433,32.1243413102249
434,32.01102802526826
435,31.897914940461728
436,31.785002055805297
437,31.67228937129895
438,31.55977688694272
439,31.447464602736588
440,31.33535251868056
441,31.223440634774615
442,31.111728951018783
443,31.00021746741305
444,30.88890618395741
445,30.77779510065188
446,30.666884217496445
447,30.556173534491105
448,30.445663051635872
449,30.335352768930743
450,30.22524268637571
451,30.11533280397077
452,30.00562312171594
453,29.896113639611205
454,29.786804357656564
455,29.677695275852034
456,29.568786394197602
457,29.460077712693263
458,29.35156923133903
459,29.2432609501349
460,29.13515286908087
461,29.02724498817693
462,28.9195373074231
463,28.812029826819366
464,28.704722546365726
465,28.597615466062198
466,28.490708585908767
467,28.384001905905425
468,28.277495426052194
469,28.171189146349064
470,28.065083066796035
471,27.959177187393095
472,27.853471508140267
473,27.747966029037535
474,27.642660750084897
475,27.537555671282366
476,27.432650792629936
477,27.327946114127595
478,27.223441635775366
479,27.119137357573237
480,27.015033279521205
481,26.911129401619267
482,26.80742572386744
483,26.70392224626571
484,26.60061896881407
485,26.497515891512542
486,26.39461301436111
487,26.291910337359774
488,26.189407860508542
489,26.087105583807414
490,25.985003507256383
491,25.883101630855446
492,25.781399954604616
493,25.679898478503887
494,25.57859720255325
495,25.477496126752722
496,25.376595251102295
497,25.275894575601956
498,25.175394100251726
499,25.0750938250516
500,24.97499375000157
501,24.875093875101634
502,24.775394200351805
503,24.675894725752073
504,24.57659545130244
505,24.47749637700291
506,24.37859750285348
507,24.279898828854144
508,24.181400355004914
509,24.08310208130579
510,23.98500400775676
511,23.887106134357822
512,23.789408461108994
513,23.691910988010267
514,23.59461371506163
515,23.497516642263104
516,23.400619769614675
517,23.303923097116346
518,23.20742662476811
519,23.111130352569983
520,23.015034280521956
521,22.919138408624022
522,22.823442736876192
523,22.727947265278466
524,22.63265199383083
525,22.5375569225333
526,22.442662051385877
527,22.34796738038855
528,22.253472909541312
529,22.159178638844185
530,22.06508456829716
531,21.971190697900223
532,21.877497027653398
533,21.78400355755667
534,21.690710287610035
535,21.59761721781351
536,21.504724348167084
537,21.412031678670758
538,21.31953920932452
539,21.227246940128396
540,21.13515487108237
541,21.043263002186436
542,20.951571333440608
543,20.86007986484488
544,20.768788596399247
545,20.67769752810372
546,20.586806659958295
547,20.49611599196297
548,20.405625524117735
549,20.31533525642261
550,20.225245188877583
551,20.135355321482653
552,20.045665654237826
553,19.9561761871431
554,19.866886920198468
555,19.77779785340394
556,19.688908986759515
557,19.60022032026519
558,19.511731853920956
559,19.423443587726833
560,19.335355521682807
561,19.247467655788874
562,19.15977999004505
563,19.072292524451324
564,18.98500525900769
565,18.897918193714165
566,18.811031328570742
567,18.724344663577416
568,18.637858198734182
569,18.55157193404106
570,18.465485869498035
571,18.379600005105104
572,18.293914340862276
573,18.208428876769553
574,18.123143612826922
575,18.038058549034396
576,17.953173685391974
577,17.86848902189965
578,17.784004558557417
579,17.699720295365292
580,17.61563623232327
581,17.531752369431338
582,17.448068706689515
583,17.36458524409779
584,17.28130198165616
585,17.198218919364635
586,17.11533605722321
587,17.032653395231886
588,16.950170933390655
589,16.867888671699532
590,16.78580661015851
591,16.70392474876758
592,16.622243087526755
593,16.540761626436034
594,16.459480365495402
595,16.378399304704878
596,16.297518444064455
597,16.21683778357413
598,16.136357323233902
599,16.05607706304378
600,15.975997003003757
601,15.896117143113827
602,15.816437483374004
603,15.73695802378428
604,15.657678764344658
605,15.57859970505513
606,15.499720845915705
607,15.421042186926384
608,15.342563728087155
609,15.264285469398033
610,15.18620741085901
611,15.10832955247008
612,15.030651894231259
613,14.953174436142536
614,14.875897178203914
615,14.798820120415385
616,14.721943262776962
617,14.645266605288642
618,14.568790147950413
619,14.492513890762291
620,14.416437833724268
621,14.34056197683634
622,14.264886320098519
623,14.189410863510798
624,14.114135607073177
625,14.039060550785647
626,13.964185694648226
627,13.889511038660904
628,13.815036582823677
629,13.740762327136556
630,13.666688271599535
631,13.592814416212606
632,13.519140760975786
633,13.445667305889065
634,13.372394050952444
635,13.299320996165916
636,13.226448141529495
637,13.153775487043175
638,13.081303032706948
639,13.009030778520827
640,12.936958724484807
641,12.86508687059888
642,12.793415216863059
643,12.72194376327734
644,12.65067250984172
645,12.579601456556192
646,12.508730603420771
647,12.438059950435452
648,12.367589497600225
649,12.297319244915105
650,12.227249192380084
651,12.157379339995158
652,12.087709687760338
653,12.018240235675618
654,11.948970983740999
655,11.879901931956473
656,11.811033080322053
657,11.742364428837734
658,11.673895977503507
659,11.605627726319389
660,11.537559675285369
661,11.469691824401444
662,11.402024173667625
663,11.334556723083905
664,11.267289472650285
665,11.20022242236676
666,11.133355572233341
667,11.066688922250023
668,11.000222472416798
669,10.933956222733679
670,10.86789017320066
671,10.802024323817735
672,10.736358674584917
673,10.670893225502198
674,10.60562797656958
675,10.540562927787054
676,10.475698079154636
677,10.411033430672317
678,10.346568982340093
679,10.282304734157975
680,10.218240686125958
681,10.154376838244033
682,10.090713190512215
683,10.027249742930497
684,9.963986495498878
685,9.900923448217355
686,9.838060601085937
687,9.77539795410462
688,9.712935507273395
689,9.650673260592278
690,9.58861121406126
691,9.526749367680342
692,9.46508772144952
693,9.403626275368802
694,9.342365029438184
695,9.281303983657661
696,9.220443138027244
697,9.159782492546926
698,9.099322047216704
699,9.039061802036587
700,8.97900175700657
701,8.919141912126653
702,8.85948226739683
703,8.800022822817112
704,8.740763578387496
705,8.681704534107974
706,8.622845689978558
707,8.56418704599924
708,8.505728602170018
709,8.447470358490902
710,8.389412314961886
711,8.331554471582969
712,8.273896828354147
713,8.21643938527543
714,8.159182142346815
715,8.102125099568292
716,8.045268256939877
717,7.98861161446156
718,7.932155172133339
719,7.875898929955223
720,7.819842887927207
721,7.763987046049291
722,7.70833140432147
723,7.652875962743755
724,7.597620721316138
725,7.542565680038618
726,7.487710838911203
727,7.433056197933887
728,7.378601757106666
729,7.324347516429551
730,7.270293475902536
731,7.21643963552562
732,7.1627859952988
733,7.1093325552220845
734,7.056079315295469
735,7.003026275518949
736,6.950173435892534
737,6.897520796416219
738,6.84506835709
739,6.792816117913885
740,6.74076407888787
741,6.688912240011955
742,6.637260601286136
743,6.585809162710421
744,6.534557924284806
745,6.4835068860092875
746,6.432656047883873
747,6.382005409908558
748,6.331554972083339
749,6.281304734408225
750,6.2312546968832105
751,6.181404859508296
752,6.131755222283478
753,6.082305785208764
754,6.03305654828415
755,5.984007511509631
756,5.935158674885217
757,5.886510038410903
758,5.838061602086685
759,5.789813365912571
760,5.741765329888557
761,5.693917494014644
762,5.646269858290826
763,5.598822422717112
764,5.551575187293499
765,5.504528152019981
766,5.457681316896568
767,5.411034681923255
768,5.364588247100037
769,5.318342012426924
770,5.2722959779039105
771,5.226450143530998
772,5.180804509308181
773,5.135359075235468
774,5.090113841312855
775,5.045068807540338
776,5.000223973917925
777,4.955579340445612
778,4.911134907123399
779,4.866890673951283
780,4.822846640929271
781,4.779002808057358
782,4.7353591753355415
783,4.691915742763829
784,4.648672510342217
785,4.605629478070701
786,4.562786645949289
787,4.520144013977976
788,4.477701582156764
789,4.435459350485648
790,4.393417318964636
791,4.351575487593724
792,4.309933856372909
793,4.268492425302196
794,4.2272511943815845
795,4.18621016361107
796,4.145369332990658
797,4.1047287025203465
798,4.064288272200135
799,4.02404804203002
800,3.9840080120100048
801,3.944168182140093
802,3.904528552420282
803,3.865089122850571
804,3.8258498934309593
805,3.786810864161448
806,3.747972035042037
807,3.709333406072719
808,3.6708949772535084
809,3.6326567485843975
810,3.5946187200653865
811,3.5567808916964756
812,3.5191432634776647
813,3.4817058354089543
814,3.444468607490337
815,3.4074315797218264
816,3.3705947521034156
817,3.3339581246351053
818,3.297521697316895
819,3.2612854701487843
820,3.225249443130768
821,3.1894136162628577
822,3.1537779895450475
823,3.1183425629773374
824,3.0831073365597272
825,3.048072310292217
826,3.013237484174807
827,2.9786028582074913
828,2.9441684323902813
829,2.9099342067231713
830,2.8759001812061618
831,2.8420663558392523
832,2.8084327306224424
833,2.774999305555733
834,2.7417660806391173
835,2.708733055872608
836,2.6759002312561986
837,2.6432676067898893
838,2.61083518247368
839,2.5786029583075707
840,2.546570934291556
841,2.514739110425647
842,2.4831074867098377
843,2.451676063144129
844,2.42044483972852
845,2.389413816463011
846,2.358582993347602
847,2.327952370382288
848,2.297521947567079
849,2.2672917249019706
850,2.237261702386962
851,2.2074318800220536
852,2.177802257807245
853,2.1483728357425367
854,2.119143613827923
855,2.090114592063415
856,2.0612857704490066
857,2.0326571489846983
858,2.0042287276704904
859,1.9760005065063821
860,1.9479724854923741
861,1.9201446646284612
862,1.8925170439146533
863,1.8650896233509455
864,1.8378624029373378
865,1.81083538267383
866,1.7840085625604223
867,1.75738194259711
868,1.7309555227839024
869,1.7047293031207948
870,1.6787032836077875
871,1.65287746424488
872,1.6272518450320728
873,1.6018264259693655
874,1.5766012070567539
875,1.5515761882942467
876,1.5267513696818396
877,1.5021267512195324
878,1.4777023329073256
879,1.4534781147452185
880,1.4294540967332117
881,1.4056302788713007
882,1.3820066611594939
883,1.3585832435977871
884,1.3353600261861807
885,1.312337008924674
886,1.2895141918132673
887,1.266891574851957
888,1.2444691580407505
889,1.2222469413796442
890,1.2002249248686379
891,1.1784031085077316
892,1.1567814922969255
893,1.1353600762362193
894,1.1141388603256095
895,1.0931178445651035
896,1.0722970289546976
897,1.0516764134943917
898,1.0312559981841858
899,1.01103578302408
900,0.9910157680140742
901,0.9711959531541651
902,0.9515763384443594
903,0.9321569238846539
904,0.9129377094750484
905,0.893918695215543
906,0.8750998811061376
907,0.8564812671468289
908,0.8380628533376236
909,0.8198446396785185
910,0.8018266261695133
911,0.7840088128106082
912,0.7663911996018031
913,0.7489737865430982
914,0.7317565736344902
915,0.7147395608759853
916,0.6979227482675805
917,0.6813061358092758
918,0.6648897235010711
919,0.6486735113429665
920,0.6326574993349618
921,0.6168416874770545
922,0.60122607576925
923,0.5858106642115456
924,0.5705954528039413
925,0.555580441546437
926,0.5407656304390327
927,0.5261510194817259
928,0.5117366086745219
929,0.4975223980174178
930,0.4835083875104138
931,0.4696945771535098
932,0.4560809669467059
933,0.4426675568900021
934,0.42945434698339596
935,0.41644133722689225
936,0.40362852762048856
937,0.39101591816418496
938,0.37860350885798144
939,0.36639129970187795
940,0.3543792906958745
941,0.342567481839969
942,0.3309558731341657
943,0.3195444645784624
944,0.3083332561728592
945,0.29732224791735606
946,0.28651143981195293
947,0.2759008318566499
948,0.2654904240514451
949,0.25528021639634213
950,0.2452702088913393
951,0.23546040153643646
952,0.22585079433163371
953,0.21644138727693102
954,0.20723218037232674
955,0.19822317361782418
956,0.18941436701342165
957,0.1808057605591192
958,0.17239735425491678
959,0.16418914810081442
960,0.1561811420968121
961,0.1483733362429085
962,0.14076573053910632
963,0.1333583249854042
964,0.12615111958180214
965,0.11914411432830013
966,0.11233730922489818
967,0.10573070427159627
968,0.09932429946839329
969,0.09311809481529153
970,0.08711209031228981
971,0.08130628595938814
972,0.07570068175658652
973,0.07029527770388497
974,0.06509007380128255
975,0.06008507004878112
976,0.055280266446379754
977,0.05067566299407844
978,0.04627125969187717
979,0.04206705653977596
980,0.038063053537774796
981,0.03425925068587302
982,0.030655647984072002
983,0.027252245432371033
984,0.02404904303077011
985,0.021046040779269245
986,0.01824323867786843
987,0.015640636726567667
988,0.013238234925366545
989,0.011036033274265921
990,0.009034031773265349
991,0.007232230422364828
992,0.00563062922156436
993,0.0042292281708639435
994,0.003028027270263383
995,0.0020270265197631053
996,0.0012262259193628802
997,0.0006256254690627066
998,0.00022522516886258506
999,2.5025018762515374e-05
1000,2.5025018762497603e-05
1001,0.00022522516886258506
1002,0.0006256254690627066
1003,0.0012262259193628802
1004,0.0020270265197631053
1005,0.003028027270263383
1006,0.004229228170863712
1007,0.005630629221564093
1008,0.007232230422364828
1009,0.009034031773265349
1010,0.011036033274265921
1011,0.013238234925366545
1012,0.015640636726567222
1013,0.01824323867786795
1014,0.021046040779269245
1015,0.02404904303077011
1016,0.027252245432371033
1017,0.030655647984072002
1018,0.03425925068587302
1019,0.0380630535377741
1020,0.04206705653977523
1021,0.04627125969187717
1022,0.05067566299407844
1023,0.055280266446379754
1024,0.06008507004878112
1025,0.06509007380128255
1026,0.07029527770388402
1027,0.07570068175658555
1028,0.08130628595938814
1029,0.08711209031228981
1030,0.09311809481529153
1031,0.09932429946839329
1032,0.10573070427159512
1033,0.11233730922489699
1034,0.11914411432829891
1035,0.12615111958180214
1036,0.1333583249854042
1037,0.14076573053910632
1038,0.1483733362429085
1039,0.15618114209681072
1040,0.16418914810081298
1041,0.17239735425491678
1042,0.1808057605591192
1043,0.18941436701342165
1044,0.19822317361782418
1045,0.20723218037232674
1046,0.21644138727692935
1047,0.22585079433163202
1048,0.23546040153643646
1049,0.2452702088913393
1050,0.25528021639634213
1051,0.2654904240514451
1052,0.27590083185664804
1053,0.28651143981195104
1054,0.2973222479173541
1055,0.3083332561728592
1056,0.3195444645784624
1057,0.3309558731341657
1058,0.342567481839969
1059,0.3543792906958724
1060,0.3663912997018758
1061,0.37860350885798144
1062,0.39101591816418496
1063,0.40362852762048856
1064,0.41644133722689225
1065,0.42945434698339596
1066,0.4426675568899997
1067,0.4560809669467035
1068,0.4696945771535098
1069,0.4835083875104138
1070,0.4975223980174178
1071,0.5117366086745219
1072,0.5261510194817259
1073,0.5407656304390301
1074,0.5555804415464344
1075,0.5705954528039413
1076,0.5858106642115456
1077,0.60122607576925
1078,0.6168416874770545
1079,0.6326574993349591
1080,0.6486735113429636
1081,0.6648897235010711
1082,0.6813061358092758
1083,0.6979227482675805
1084,0.7147395608759853
1085,0.7317565736344902
1086,0.7489737865430951
1087,0.7663911996018
1088,0.7840088128106082
1089,0.8018266261695133
1090,0.8198446396785185
1091,0.8380628533376236
1092,0.8564812671468289
1093,0.8750998811061342
1094,0.8939186952155396
1095,0.9129377094750484
1096,0.9321569238846539
1097,0.9515763384443594
1098,0.9711959531541651
1099,0.9910157680140708
1100,1.0110357830240764
1101,1.0312559981841858
1102,1.0516764134943917
1103,1.0722970289546976
1104,1.0931178445651035
1105,1.1141388603256095
1106,1.1353600762362155
1107,1.1567814922969217
1108,1.1784031085077316
1109,1.2002249248686379
1110,1.2222469413796442
1111,1.2444691580407505
1112,1.266891574851957
1113,1.2895141918132633
1114,1.31233700892467
1115,1.3353600261861807
1116,1.3585832435977871
1117,1.3820066611594939
1118,1.4056302788713007
1119,1.4294540967332074
1120,1.4534781147452143
1121,1.4777023329073211
1122,1.5021267512195324
1123,1.5267513696818396
1124,1.5515761882942467
1125,1.5766012070567539
1126,1.6018264259693609
1127,1.6272518450320683
1128,1.65287746424488
1129,1.6787032836077875
1130,1.7047293031207948
1131,1.7309555227839024
1132,1.75738194259711
1133,1.7840085625604176
1134,1.8108353826738253
1135,1.8378624029373378
1136,1.8650896233509455
1137,1.8925170439146533
1138,1.9201446646284612
1139,1.9479724854923692
1140,1.9760005065063773
1141,2.004228727670485
1142,2.0326571489846983
1143,2.0612857704490066
1144,2.090114592063415
1145,2.119143613827923
1146,2.1483728357425314
1147,2.17780225780724
1148,2.2074318800220536
1149,2.237261702386962
1150,2.2672917249019706
1151,2.297521947567079
1152,2.327952370382288
1153,2.358582993347597
1154,2.3894138164630054
1155,2.42044483972852
1156,2.451676063144129
1157,2.4831074867098377
1158,2.514739110425647
1159,2.546570934291556
1160,2.578602958307565
1161,2.610835182473674
1162,2.6432676067898893
1163,2.6759002312561986
1164,2.708733055872608
1165,2.7417660806391173
1166,2.774999305555727
1167,2.8084327306224366
1168,2.8420663558392523
1169,2.8759001812061618
1170,2.9099342067231713
1171,2.9441684323902813
1172,2.9786028582074913
1173,3.013237484174801
1174,3.048072310292211
1175,3.0831073365597272
1176,3.1183425629773374
1177,3.1537779895450475
1178,3.1894136162628577
1179,3.225249443130768
1180,3.261285470148778
1181,3.2975216973168884
1182,3.3339581246351053
1183,3.3705947521034156
1184,3.4074315797218264
1185,3.444468607490337
1186,3.4817058354089476
1187,3.519143263477658
1188,3.5567808916964756
1189,3.5946187200653865
1190,3.6326567485843975
1191,3.6708949772535084
1192,3.709333406072719
1193,3.74797203504203
1194,3.7868108641614415
1195,3.8258498934309593
1196,3.865089122850571
1197,3.904528552420282
1198,3.944168182140093
1199,3.9840080120100048
1200,4.024048042030016
1201,4.064288272200128
1202,4.1047287025203465
1203,4.145369332990658
1204,4.18621016361107
1205,4.227251194381581
1206,4.268492425302193
1207,4.309933856372905
1208,4.351575487593717
1209,4.393417318964636
1210,4.435459350485648
1211,4.47770158215676
1212,4.520144013977973
1213,4.562786645949284
1214,4.605629478070696
1215,4.648672510342217
1216,4.691915742763829
1217,4.7353591753355415
1218,4.779002808057354
1219,4.822846640929266
1220,4.866890673951279
1221,4.911134907123392
1222,4.955579340445612
1223,5.000223973917925
1224,5.045068807540338
1225,5.090113841312851
1226,5.135359075235463
1227,5.180804509308176
1228,5.22645014353099
1229,5.2722959779039105
1230,5.318342012426924
1231,5.364588247100037
1232,5.41103468192325
1233,5.457681316896564
1234,5.504528152019978
1235,5.551575187293499
1236,5.598822422717112
1237,5.646269858290826
1238,5.69391749401464
1239,5.741765329888553
1240,5.7898133659125675
1241,5.838061602086681
1242,5.886510038410903
1243,5.935158674885217
1244,5.984007511509631
1245,6.033056548284145
1246,6.082305785208759
1247,6.1317552222834735
1248,6.181404859508287
1249,6.2312546968832105
1250,6.281304734408225
1251,6.331554972083339
1252,6.382005409908554
1253,6.432656047883868
1254,6.483506886009283
1255,6.534557924284806
1256,6.585809162710421
1257,6.637260601286136
1258,6.68891224001195
1259,6.7407640788878656
1260,6.79281611791388
1261,6.845068357089995
1262,6.897520796416219
1263,6.950173435892534
1264,7.003026275518949
1265,7.056079315295465
1266,7.10933255522208
1267,7.162785995298795
1268,7.21643963552561
1269,7.270293475902536
1270,7.324347516429551
1271,7.378601757106666
1272,7.433056197933882
1273,7.487710838911197
1274,7.542565680038613
1275,7.597620721316138
1276,7.652875962743755
1277,7.70833140432147
1278,7.763987046049286
1279,7.819842887927202
1280,7.875898929955218
1281,7.932155172133334
1282,7.98861161446156
1283,8.045268256939877
1284,8.102125099568292
1285,8.15918214234681
1286,8.216439385275425
1287,8.273896828354141
1288,8.331554471582958
1289,8.389412314961886
1290,8.447470358490902
1291,8.505728602170018
1292,8.564187045999235
1293,8.622845689978552
1294,8.681704534107968
1295,8.740763578387485
1296,8.800022822817112
1297,8.85948226739683
1298,8.919141912126648
1299,8.979001757006564
1300,9.039061802036581
1301,9.099322047216699
1302,9.159782492546926
1303,9.220443138027244
1304,9.281303983657661
1305,9.342365029438179
1306,9.403626275368795
1307,9.465087721449514
1308,9.526749367680331
1309,9.58861121406126
1310,9.650673260592278
1311,9.712935507273395
1312,9.775397954104614
1313,9.838060601085932
1314,9.90092344821735
1315,9.963986495498867
1316,10.027249742930497
1317,10.090713190512215
1318,10.154376838244033
1319,10.21824068612595
1320,10.28230473415797
1321,10.346568982340088
1322,10.411033430672317
1323,10.475698079154636
1324,10.540562927787054
1325,10.605627976569574
1326,10.670893225502192
1327,10.73635867458491
1328,10.80202432381773
1329,10.86789017320066
1330,10.933956222733679
