,0
134,-8.659329664832416
135,-8.649324662331166
136,-8.639319659829916
137,-8.629314657328663
138,-8.619309654827413
139,-8.609304652326163
140,-8.599299649824912
141,-8.589294647323662
142,-8.579289644822412
143,-8.569284642321161
144,-8.55927963981991
145,-8.549274637318659
146,-8.539269634817408
147,-8.529264632316158
148,-8.519259629814908
149,-8.509254627313657
150,-8.499249624812407
151,-8.489244622311155
152,-8.479239619809904
153,-8.469234617308654
154,-8.459229614807404
155,-8.449224612306153
156,-8.439219609804903
157,-8.429214607303653
158,-8.4192096048024
159,-8.40920460230115
160,-8.3991995997999
161,-8.38919459729865
162,-8.379189594797399
163,-8.369184592296149
164,-8.359179589794898
165,-8.349174587293646
166,-8.339169584792396
167,-8.329164582291146
168,-8.319159579789895
169,-8.309154577288645
170,-8.299149574787394
171,-8.289144572286144
172,-8.279139569784892
173,-8.269134567283642
174,-8.259129564782391
175,-8.24912456228114
176,-8.23911955977989
177,-8.229114557278638
178,-8.219109554777388
179,-8.209104552276138
180,-8.199099549774887
181,-8.189094547273637
182,-8.179089544772387
183,-8.169084542271136
184,-8.159079539769884
185,-8.149074537268634
186,-8.139069534767383
187,-8.129064532266133
188,-8.119059529764883
189,-8.109054527263632
190,-8.099049524762382
191,-8.08904452226113
192,-8.07903951975988
193,-8.069034517258629
194,-8.059029514757379
195,-8.049024512256128
196,-8.039019509754878
197,-8.029014507253628
198,-8.019009504752376
199,-8.009004502251125
200,-7.998999499749875
201,-7.988994497248624
202,-7.978989494747374
203,-7.968984492246124
204,-7.9589794897448725
205,-7.948974487243621
206,-7.938969484742371
207,-7.9289644822411205
208,-7.91895947973987
209,-7.90895447723862
210,-7.8989494747373685
211,-7.888944472236118
212,-7.878939469734867
213,-7.868934467233617
214,-7.858929464732366
215,-7.848924462231116
216,-7.8389194597298655
217,-7.828914457228614
218,-7.818909454727364
219,-7.808904452226113
220,-7.798899449724862
221,-7.788894447223612
222,-7.7788894447223615
223,-7.768884442221111
224,-7.75887943971986
225,-7.74887443721861
226,-7.738869434717358
227,-7.728864432216108
228,-7.718859429714858
229,-7.708854427213607
230,-7.698849424712357
231,-7.688844422211106
232,-7.678839419709854
233,-7.668834417208604
234,-7.658829414707354
235,-7.648824412206103
236,-7.638819409704853
237,-7.628814407203602
238,-7.618809404702351
239,-7.6088044022011
240,-7.59879939969985
241,-7.588794397198599
242,-7.578789394697349
243,-7.568784392196099
244,-7.558779389694847
245,-7.548774387193597
246,-7.538769384692346
247,-7.5287643821910955
248,-7.518759379689845
249,-7.508754377188595
250,-7.498749374687344
251,-7.488744372186093
252,-7.478739369684842
253,-7.4687343671835915
254,-7.458729364682341
255,-7.448724362181091
256,-7.43871935967984
257,-7.428714357178589
258,-7.418709354677339
259,-7.408704352176088
260,-7.398699349674837
261,-7.388694347173587
262,-7.3786893446723365
263,-7.368684342171086
264,-7.358679339669835
265,-7.3486743371685845
266,-7.338669334667333
267,-7.328664332166083
268,-7.318659329664833
269,-7.308654327163582
270,-7.298649324662332
271,-7.288644322161081
272,-7.278639319659829
273,-7.268634317158579
274,-7.258629314657329
275,-7.248624312156078
276,-7.238619309654828
277,-7.228614307153577
278,-7.218609304652326
279,-7.208604302151075
280,-7.198599299649825
281,-7.188594297148574
282,-7.178589294647324
283,-7.168584292146074
284,-7.158579289644822
285,-7.148574287143572
286,-7.138569284642321
287,-7.12856428214107
288,-7.11855927963982
289,-7.10855427713857
290,-7.098549274637319
291,-7.088544272136068
292,-7.078539269634817
293,-7.0685342671335665
294,-7.058529264632316
295,-7.048524262131066
296,-7.038519259629815
297,-7.028514257128564
298,-7.018509254627314
299,-7.0085042521260625
300,-6.998499249624812
301,-6.988494247123562
302,-6.9784892446223115
303,-6.968484242121061
304,-6.95847923961981
305,-6.9484742371185595
306,-6.938469234617308
307,-6.928464232116058
308,-6.9184592296148075
309,-6.908454227113557
310,-6.898449224612307
311,-6.888444222111056
312,-6.878439219609805
313,-6.868434217108554
314,-6.858429214607304
315,-6.848424212106053
316,-6.838419209604803
317,-6.8284142071035525
318,-6.818409204602301
319,-6.80840420210105
320,-6.7983991995998
321,-6.788394197098549
322,-6.778389194597299
323,-6.768384192096049
324,-6.758379189594797
325,-6.748374187093547
326,-6.738369184592296
327,-6.728364182091045
328,-6.718359179589795
329,-6.708354177088545
330,-6.698349174587294
331,-6.688344172086043
332,-6.678339169584793
333,-6.668334167083541
334,-6.658329164582291
335,-6.648324162081041
336,-6.63831915957979
337,-6.62831415707854
338,-6.618309154577289
339,-6.6083041520760375
340,-6.598299149574787
341,-6.588294147073537
342,-6.578289144572286
343,-6.568284142071036
344,-6.558279139569785
345,-6.5482741370685345
346,-6.538269134567283
347,-6.528264132066033
348,-6.5182591295647825
349,-6.508254127063532
350,-6.498249124562282
351,-6.4882441220610305
352,-6.47823911955978
353,-6.468234117058529
354,-6.4582291145572785
355,-6.448224112056028
356,-6.438219109554778
357,-6.4282141070535275
358,-6.418209104552276
359,-6.408204102051025
360,-6.398199099549775
361,-6.388194097048524
362,-6.378189094547274
363,-6.3681840920460235
364,-6.358179089544772
365,-6.348174087043522
366,-6.338169084542271
367,-6.32816408204102
368,-6.31815907953977
369,-6.30815407703852
370,-6.298149074537269
371,-6.288144072036018
372,-6.278139069534768
373,-6.268134067033516
374,-6.258129064532266
375,-6.248124062031016
376,-6.238119059529765
377,-6.228114057028515
378,-6.218109054527264
379,-6.2081040520260125
380,-6.198099049524762
381,-6.188094047023512
382,-6.178089044522261
383,-6.168084042021011
384,-6.15807903951976
385,-6.148074037018509
386,-6.138069034517258
387,-6.128064032016008
388,-6.118059029514757
389,-6.108054027013507
390,-6.098049024512257
391,-6.0880440220110055
392,-6.078039019509755
393,-6.068034017008504
394,-6.0580290145072535
395,-6.048024012006003
396,-6.038019009504753
397,-6.028014007003502
398,-6.018009004502251
399,-6.008004002001001
400,-5.99799899949975
401,-5.987993996998499
402,-5.977988994497249
403,-5.9679839919959985
404,-5.957978989494747
405,-5.947973986993497
406,-5.9379689844922465
407,-5.927963981990995
408,-5.917958979489745
409,-5.907953976988495
410,-5.897948974487243
411,-5.887943971985993
412,-5.877938969484743
413,-5.867933966983492
414,-5.857928964482241
415,-5.847923961980991
416,-5.83791895947974
417,-5.827913956978489
418,-5.817908954477239
419,-5.807903951975988
420,-5.797898949474737
421,-5.787893946973487
422,-5.777888944472236
423,-5.767883941970986
424,-5.757878939469735
425,-5.747873936968484
426,-5.737868934467234
427,-5.727863931965983
428,-5.717858929464732
429,-5.707853926963482
430,-5.697848924462232
431,-5.68784392196098
432,-5.67783891945973
433,-5.66783391695848
434,-5.6578289144572285
435,-5.647823911955978
436,-5.637818909454728
437,-5.6278139069534765
438,-5.617808904452226
439,-5.607803901950976
440,-5.597798899449725
441,-5.587793896948474
442,-5.577788894447224
443,-5.5677838919459735
444,-5.557778889444722
445,-5.547773886943472
446,-5.5377688844422215
447,-5.52776388194097
448,-5.51775887943972
449,-5.5077538769384695
450,-5.497748874437219
451,-5.487743871935968
452,-5.4777388694347176
453,-5.467733866933467
454,-5.457728864432216
455,-5.447723861930966
456,-5.437718859429715
457,-5.427713856928464
458,-5.417708854427214
459,-5.407703851925963
460,-5.397698849424713
461,-5.387693846923462
462,-5.377688844422211
463,-5.367683841920961
464,-5.35767883941971
465,-5.347673836918459
466,-5.337668834417209
467,-5.327663831915958
468,-5.317658829414707
469,-5.307653826913457
470,-5.297648824412207
471,-5.287643821910955
472,-5.277638819409705
473,-5.267633816908455
474,-5.257628814407203
475,-5.247623811905953
476,-5.237618809404703
477,-5.2276138069034515
478,-5.217608804402201
479,-5.207603801900951
480,-5.1975987993997
481,-5.187593796898449
482,-5.177588794397199
483,-5.167583791895948
484,-5.157578789394697
485,-5.147573786893447
486,-5.137568784392196
487,-5.127563781890945
488,-5.117558779389695
489,-5.1075537768884445
490,-5.097548774387194
491,-5.087543771885943
492,-5.0775387693846925
493,-5.067533766883442
494,-5.057528764382191
495,-5.0475237618809405
496,-5.03751875937969
497,-5.027513756878439
498,-5.017508754377189
499,-5.007503751875938
500,-4.997498749374688
501,-4.987493746873437
502,-4.977488744372186
503,-4.967483741870936
504,-4.957478739369685
505,-4.947473736868434
506,-4.937468734367184
507,-4.927463731865933
508,-4.917458729364682
509,-4.907453726863432
510,-4.897448724362182
511,-4.88744372186093
512,-4.87743871935968
513,-4.86743371685843
514,-4.857428714357178
515,-4.847423711855928
516,-4.837418709354678
517,-4.827413706853427
518,-4.817408704352176
519,-4.807403701850926
520,-4.797398699349675
521,-4.787393696848424
522,-4.777388694347174
523,-4.767383691845923
524,-4.757378689344672
525,-4.747373686843422
526,-4.737368684342171
527,-4.727363681840921
528,-4.71735867933967
529,-4.707353676838419
530,-4.697348674337169
531,-4.687343671835918
532,-4.6773386693346675
533,-4.667333666833417
534,-4.657328664332166
535,-4.6473236618309155
536,-4.637318659329665
537,-4.627313656828415
538,-4.6173086543271635
539,-4.607303651825913
540,-4.597298649324663
541,-4.587293646823412
542,-4.577288644322161
543,-4.567283641820911
544,-4.55727863931966
545,-4.547273636818409
546,-4.537268634317159
547,-4.5272636318159085
548,-4.517258629314657
549,-4.507253626813407
550,-4.4972486243121566
551,-4.487243621810905
552,-4.477238619309655
553,-4.467233616808405
554,-4.457228614307153
555,-4.447223611805903
556,-4.437218609304653
557,-4.427213606803402
558,-4.417208604302151
559,-4.407203601800901
560,-4.39719859929965
561,-4.387193596798399
562,-4.377188594297149
563,-4.367183591795898
564,-4.357178589294647
565,-4.347173586793397
566,-4.337168584292146
567,-4.327163581790896
568,-4.317158579289645
569,-4.307153576788394
570,-4.297148574287144
571,-4.287143571785893
572,-4.277138569284642
573,-4.267133566783392
574,-4.257128564282141
575,-4.2471235617808905
576,-4.23711855927964
577,-4.22711355677839
578,-4.2171085542771385
579,-4.207103551775888
580,-4.197098549274638
581,-4.1870935467733865
582,-4.177088544272136
583,-4.167083541770886
584,-4.1570785392696346
585,-4.147073536768384
586,-4.137068534267134
587,-4.1270635317658835
588,-4.117058529264632
589,-4.107053526763382
590,-4.0970485242621315
591,-4.08704352176088
592,-4.07703851925963
593,-4.0670335167583795
594,-4.057028514257128
595,-4.047023511755878
596,-4.037018509254628
597,-4.027013506753377
598,-4.017008504252126
599,-4.007003501750876
600,-3.9969984992496252
601,-3.986993496748374
602,-3.9769884942471236
603,-3.9669834917458733
604,-3.956978489244623
605,-3.9469734867433717
606,-3.9369684842421213
607,-3.926963481740871
608,-3.9169584792396197
609,-3.9069534767383693
610,-3.896948474237119
611,-3.8869434717358677
612,-3.8769384692346174
613,-3.866933466733367
614,-3.8569284642321167
615,-3.8469234617308654
616,-3.836918459229615
617,-3.8269134567283647
618,-3.8169084542271134
619,-3.806903451725863
620,-3.7968984492246127
621,-3.7868934467233615
622,-3.776888444222111
623,-3.7668834417208608
624,-3.7568784392196104
625,-3.746873436718359
626,-3.736868434217109
627,-3.7268634317158584
628,-3.716858429214607
629,-3.706853426713357
630,-3.6968484242121065
631,-3.686843421710855
632,-3.676838419209605
633,-3.6668334167083545
634,-3.656828414207104
635,-3.646823411705853
636,-3.6368184092046025
637,-3.626813406703352
638,-3.616808404202101
639,-3.6068034017008506
640,-3.5967983991996
641,-3.586793396698349
642,-3.5767883941970986
643,-3.5667833916958482
644,-3.556778389194598
645,-3.5467733866933466
646,-3.5367683841920963
647,-3.526763381690846
648,-3.5167583791895947
649,-3.5067533766883443
650,-3.496748374187094
651,-3.4867433716858427
652,-3.4767383691845923
653,-3.466733366683342
654,-3.4567283641820916
655,-3.4467233616808404
656,-3.43671835917959
657,-3.4267133566783397
658,-3.4167083541770884
659,-3.406703351675838
660,-3.3966983491745877
661,-3.3866933466733364
662,-3.376688344172086
663,-3.3666833416708357
664,-3.3566783391695854
665,-3.346673336668334
666,-3.3366683341670837
667,-3.3266633316658334
668,-3.316658329164582
669,-3.306653326663332
670,-3.2966483241620814
671,-3.28664332166083
672,-3.27663831915958
673,-3.2666333166583295
674,-3.256628314157079
675,-3.246623311655828
676,-3.2366183091545775
677,-3.226613306653327
678,-3.216608304152076
679,-3.2066033016508255
680,-3.196598299149575
681,-3.186593296648324
682,-3.1765882941470736
683,-3.166583291645823
684,-3.156578289144573
685,-3.1465732866433216
686,-3.1365682841420712
687,-3.126563281640821
688,-3.1165582791395696
689,-3.1065532766383193
690,-3.096548274137069
691,-3.0865432716358185
692,-3.0765382691345673
693,-3.066533266633317
694,-3.0565282641320666
695,-3.0465232616308153
696,-3.036518259129565
697,-3.0265132566283146
698,-3.0165082541270634
699,-3.006503251625813
700,-2.9964982491245626
701,-2.9864932466233123
702,-2.976488244122061
703,-2.9664832416208107
704,-2.9564782391195603
705,-2.946473236618309
706,-2.9364682341170587
707,-2.9264632316158083
708,-2.916458229114557
709,-2.9064532266133067
710,-2.8964482241120564
711,-2.886443221610806
712,-2.8764382191095548
713,-2.8664332166083044
714,-2.856428214107054
715,-2.846423211605803
716,-2.8364182091045524
717,-2.826413206603302
718,-2.816408204102051
719,-2.8064032016008005
720,-2.79639819909955
721,-2.7863931965982998
722,-2.7763881940970485
723,-2.766383191595798
724,-2.756378189094548
725,-2.7463731865932965
726,-2.736368184092046
727,-2.726363181590796
728,-2.7163581790895446
729,-2.706353176588294
730,-2.696348174087044
731,-2.6863431715857935
732,-2.6763381690845423
733,-2.666333166583292
734,-2.6563281640820415
735,-2.6463231615807903
736,-2.63631815907954
737,-2.6263131565782896
738,-2.6163081540770383
739,-2.606303151575788
740,-2.5962981490745376
741,-2.5862931465732872
742,-2.576288144072036
743,-2.5662831415707856
744,-2.5562781390695353
745,-2.546273136568284
746,-2.5362681340670337
747,-2.5262631315657833
748,-2.516258129064532
749,-2.5062531265632817
750,-2.4962481240620313
751,-2.486243121560781
752,-2.4762381190595297
753,-2.4662331165582794
754,-2.456228114057029
755,-2.4462231115557778
756,-2.4362181090545274
757,-2.426213106553277
758,-2.416208104052026
759,-2.4062031015507754
760,-2.396198099049525
761,-2.3861930965482747
762,-2.3761880940470235
763,-2.366183091545773
764,-2.3561780890445227
765,-2.3461730865432715
766,-2.336168084042021
767,-2.326163081540771
768,-2.3161580790395195
769,-2.306153076538269
770,-2.296148074037019
771,-2.2861430715357685
772,-2.276138069034517
773,-2.266133066533267
774,-2.2561280640320165
775,-2.2461230615307652
776,-2.236118059029515
777,-2.2261130565282645
778,-2.216108054027014
779,-2.206103051525763
780,-2.1960980490245126
781,-2.186093046523262
782,-2.176088044022011
783,-2.1660830415207606
784,-2.1560780390195102
785,-2.146073036518259
786,-2.1360680340170086
787,-2.1260630315157583
788,-2.116058029014508
789,-2.1060530265132567
790,-2.0960480240120063
791,-2.086043021510756
792,-2.0760380190095047
793,-2.0660330165082543
794,-2.056028014007004
795,-2.0460230115057527
796,-2.0360180090045024
797,-2.026013006503252
798,-2.0160080040020016
799,-2.0060030015007504
800,-1.9959979989994991
801,-1.9859929964982488
802,-1.9759879939969984
803,-1.965982991495748
804,-1.9559779889944977
805,-1.9459729864932473
806,-1.935967983991997
807,-1.9259629814907449
808,-1.9159579789894945
809,-1.9059529764882441
810,-1.8959479739869938
811,-1.8859429714857434
812,-1.875937968984493
813,-1.8659329664832427
814,-1.8559279639819906
815,-1.8459229614807402
816,-1.8359179589794898
817,-1.8259129564782395
818,-1.8159079539769891
819,-1.8059029514757388
820,-1.7958979489744866
821,-1.7858929464732363
822,-1.775887943971986
823,-1.7658829414707355
824,-1.7558779389694852
825,-1.7458729364682348
826,-1.7358679339669845
827,-1.7258629314657323
828,-1.715857928964482
829,-1.7058529264632316
830,-1.6958479239619813
831,-1.685842921460731
832,-1.6758379189594805
833,-1.6658329164582302
834,-1.655827913956978
835,-1.6458229114557277
836,-1.6358179089544773
837,-1.625812906453227
838,-1.6158079039519766
839,-1.6058029014507262
840,-1.595797898949474
841,-1.5857928964482237
842,-1.5757878939469734
843,-1.565782891445723
844,-1.5557778889444727
845,-1.5457728864432223
846,-1.535767883941972
847,-1.5257628814407198
848,-1.5157578789394694
849,-1.505752876438219
850,-1.4957478739369687
851,-1.4857428714357184
852,-1.475737868934468
853,-1.4657328664332177
854,-1.4557278639319655
855,-1.4457228614307152
856,-1.4357178589294648
857,-1.4257128564282144
858,-1.415707853926964
859,-1.4057028514257137
860,-1.3956978489244634
861,-1.3856928464232112
862,-1.3756878439219609
863,-1.3656828414207105
864,-1.3556778389194601
865,-1.3456728364182098
866,-1.3356678339169594
867,-1.3256628314157073
868,-1.315657828914457
869,-1.3056528264132066
870,-1.2956478239119562
871,-1.2856428214107058
872,-1.2756378189094555
873,-1.2656328164082051
874,-1.255627813906953
875,-1.2456228114057026
876,-1.2356178089044523
877,-1.225612806403202
878,-1.2156078039019516
879,-1.2056028014007012
880,-1.1955977988994508
881,-1.1855927963981987
882,-1.1755877938969483
883,-1.165582791395698
884,-1.1555777888944476
885,-1.1455727863931973
886,-1.135567783891947
887,-1.1255627813906948
888,-1.1155577788894444
889,-1.105552776388194
890,-1.0955477738869437
891,-1.0855427713856933
892,-1.075537768884443
893,-1.0655327663831926
894,-1.0555277638819405
895,-1.0455227613806901
896,-1.0355177588794398
897,-1.0255127563781894
898,-1.015507753876939
899,-1.0055027513756887
900,-0.9954977488744383
901,-0.9854927463731862
902,-0.9754877438719358
903,-0.9654827413706855
904,-0.9554777388694351
905,-0.9454727363681847
906,-0.9354677338669344
907,-0.9254627313656822
908,-0.9154577288644319
909,-0.9054527263631815
910,-0.8954477238619312
911,-0.8854427213606808
912,-0.8754377188594304
913,-0.8654327163581801
914,-0.855427713856928
915,-0.8454227113556776
916,-0.8354177088544272
917,-0.8254127063531769
918,-0.8154077038519265
919,-0.8054027013506762
920,-0.7953976988494258
921,-0.7853926963481737
922,-0.7753876938469233
923,-0.7653826913456729
924,-0.7553776888444226
925,-0.7453726863431722
926,-0.7353676838419219
927,-0.7253626813406697
928,-0.7153576788394194
929,-0.705352676338169
930,-0.6953476738369186
931,-0.6853426713356683
932,-0.6753376688344179
933,-0.6653326663331676
934,-0.6553276638319154
935,-0.6453226613306651
936,-0.6353176588294147
937,-0.6253126563281644
938,-0.615307653826914
939,-0.6053026513256636
940,-0.5952976488244133
941,-0.5852926463231611
942,-0.5752876438219108
943,-0.5652826413206604
944,-0.5552776388194101
945,-0.5452726363181597
946,-0.5352676338169093
947,-0.525262631315659
948,-0.5152576288144068
949,-0.5052526263131565
950,-0.4952476238119061
951,-0.48524262131065576
952,-0.4752376188094054
953,-0.46523261630815504
954,-0.4552276138069029
955,-0.44522261130565255
956,-0.4352176088044022
957,-0.42521260630315183
958,-0.41520760380190147
959,-0.4052026013006511
960,-0.39519759879940075
961,-0.3851925962981486
962,-0.37518759379689826
963,-0.3651825912956479
964,-0.35517758879439754
965,-0.3451725862931472
966,-0.3351675837918968
967,-0.32516258129064646
968,-0.3151575787893943
969,-0.30515257628814396
970,-0.2951475737868936
971,-0.28514257128564324
972,-0.2751375687843929
973,-0.2651325662831425
974,-0.2551275637818904
975,-0.24512256128064003
976,-0.23511755877938967
977,-0.2251125562781393
978,-0.21510755377688895
979,-0.2051025512756386
980,-0.19509754877438823
981,-0.1850925462731361
982,-0.17508754377188573
983,-0.16508254127063537
984,-0.15507753876938501
985,-0.14507253626813466
986,-0.1350675337668843
987,-0.12506253126563394
988,-0.1150575287643818
989,-0.10505252626313144
990,-0.09504752376188108
991,-0.08504252126063072
992,-0.07503751875938036
993,-0.06503251625813
994,-0.055027513756877866
995,-0.045022511255627506
996,-0.03501750875437715
997,-0.025012506253126787
998,-0.015007503751876428
999,-0.005002501250626068
1000,0.005002501250624292
1001,0.015007503751876428
1002,0.025012506253126787
1003,0.03501750875437715
1004,0.045022511255627506
1005,0.055027513756877866
1006,0.06503251625812823
1007,0.07503751875937859
1008,0.08504252126063072
1009,0.09504752376188108
1010,0.10505252626313144
1011,0.1150575287643818
1012,0.12506253126563216
1013,0.13506753376688252
1014,0.14507253626813466
1015,0.15507753876938501
1016,0.16508254127063537
1017,0.17508754377188573
1018,0.1850925462731361
1019,0.19509754877438645
1020,0.2051025512756368
1021,0.21510755377688895
1022,0.2251125562781393
1023,0.23511755877938967
1024,0.24512256128064003
1025,0.2551275637818904
1026,0.26513256628314075
1027,0.2751375687843911
1028,0.28514257128564324
1029,0.2951475737868936
1030,0.30515257628814396
1031,0.3151575787893943
1032,0.3251625812906447
1033,0.33516758379189504
1034,0.3451725862931454
1035,0.35517758879439754
1036,0.3651825912956479
1037,0.37518759379689826
1038,0.3851925962981486
1039,0.395197598799399
1040,0.40520260130064933
1041,0.41520760380190147
1042,0.42521260630315183
1043,0.4352176088044022
1044,0.44522261130565255
1045,0.4552276138069029
1046,0.46523261630815327
1047,0.47523761880940363
1048,0.48524262131065576
1049,0.4952476238119061
1050,0.5052526263131565
1051,0.5152576288144068
1052,0.5252626313156572
1053,0.5352676338169076
1054,0.5452726363181579
1055,0.5552776388194101
1056,0.5652826413206604
1057,0.5752876438219108
1058,0.5852926463231611
1059,0.5952976488244115
1060,0.6053026513256619
1061,0.615307653826914
1062,0.6253126563281644
1063,0.6353176588294147
1064,0.6453226613306651
1065,0.6553276638319154
1066,0.6653326663331658
1067,0.6753376688344161
1068,0.6853426713356683
1069,0.6953476738369186
1070,0.705352676338169
1071,0.7153576788394194
1072,0.7253626813406697
1073,0.7353676838419201
1074,0.7453726863431704
1075,0.7553776888444226
1076,0.7653826913456729
1077,0.7753876938469233
1078,0.7853926963481737
1079,0.795397698849424
1080,0.8054027013506744
1081,0.8154077038519265
1082,0.8254127063531769
1083,0.8354177088544272
1084,0.8454227113556776
1085,0.855427713856928
1086,0.8654327163581783
1087,0.8754377188594287
1088,0.8854427213606808
1089,0.8954477238619312
1090,0.9054527263631815
1091,0.9154577288644319
1092,0.9254627313656822
1093,0.9354677338669326
1094,0.945472736368183
1095,0.9554777388694351
1096,0.9654827413706855
1097,0.9754877438719358
1098,0.9854927463731862
1099,0.9954977488744365
1100,1.005502751375687
1101,1.015507753876939
1102,1.0255127563781894
1103,1.0355177588794398
1104,1.0455227613806901
1105,1.0555277638819405
1106,1.0655327663831908
1107,1.0755377688844412
1108,1.0855427713856933
1109,1.0955477738869437
1110,1.105552776388194
1111,1.1155577788894444
1112,1.1255627813906948
1113,1.1355677838919451
1114,1.1455727863931955
1115,1.1555777888944476
1116,1.165582791395698
1117,1.1755877938969483
1118,1.1855927963981987
1119,1.195597798899449
1120,1.2056028014006994
1121,1.2156078039019498
1122,1.225612806403202
1123,1.2356178089044523
1124,1.2456228114057026
1125,1.255627813906953
1126,1.2656328164082034
1127,1.2756378189094537
1128,1.2856428214107058
1129,1.2956478239119562
1130,1.3056528264132066
1131,1.315657828914457
1132,1.3256628314157073
1133,1.3356678339169576
1134,1.345672836418208
1135,1.3556778389194601
1136,1.3656828414207105
1137,1.3756878439219609
1138,1.3856928464232112
1139,1.3956978489244616
1140,1.405702851425712
1141,1.4157078539269623
1142,1.4257128564282144
1143,1.4357178589294648
1144,1.4457228614307152
1145,1.4557278639319655
1146,1.4657328664332159
1147,1.4757378689344662
1148,1.4857428714357184
1149,1.4957478739369687
1150,1.505752876438219
1151,1.5157578789394694
1152,1.5257628814407198
1153,1.5357678839419702
1154,1.5457728864432205
1155,1.5557778889444727
1156,1.565782891445723
1157,1.5757878939469734
1158,1.5857928964482237
1159,1.595797898949474
1160,1.6058029014507245
1161,1.6158079039519748
1162,1.625812906453227
1163,1.6358179089544773
1164,1.6458229114557277
1165,1.655827913956978
1166,1.6658329164582284
1167,1.6758379189594788
1168,1.685842921460731
1169,1.6958479239619813
1170,1.7058529264632316
1171,1.715857928964482
1172,1.7258629314657323
1173,1.7358679339669827
1174,1.745872936468233
1175,1.7558779389694852
1176,1.7658829414707355
1177,1.775887943971986
1178,1.7858929464732363
1179,1.7958979489744866
1180,1.805902951475737
1181,1.8159079539769873
1182,1.8259129564782395
1183,1.8359179589794898
1184,1.8459229614807402
1185,1.8559279639819906
1186,1.865932966483241
1187,1.8759379689844913
1188,1.8859429714857434
1189,1.8959479739869938
1190,1.9059529764882441
1191,1.9159579789894945
1192,1.9259629814907449
1193,1.9359679839919952
1194,1.9459729864932456
1195,1.9559779889944977
1196,1.965982991495748
1197,1.9759879939969984
1198,1.9859929964982488
1199,1.9959979989994991
1200,2.0060030015007495
1201,2.016008004002
1202,2.026013006503252
1203,2.0360180090045024
1204,2.0460230115057527
1205,2.056028014007003
1206,2.0660330165082534
1207,2.076038019009504
1208,2.086043021510754
1209,2.0960480240120063
1210,2.1060530265132567
1211,2.116058029014507
1212,2.1260630315157574
1213,2.1360680340170077
1214,2.146073036518258
1215,2.1560780390195102
1216,2.1660830415207606
1217,2.176088044022011
1218,2.1860930465232613
1219,2.1960980490245117
1220,2.206103051525762
1221,2.2161080540270124
1222,2.2261130565282645
1223,2.236118059029515
1224,2.2461230615307652
